a.idpessoa,c.idpessoa,b.total
100,23,4.716948165922538
100,22,4.0749110419738
100,25,3.5145412218382077
100,24,3.775208603507891
100,27,3.713354278815852
100,26,3.5799720669301323
100,131,11.8500379746227
100,132,10.841166911361526
100,129,11.437735789919262
100,130,11.481067023582781
100,127,11.397561142630472
100,128,10.725096736160472
100,125,11.483318335742503
100,126,11.136772422923977
100,139,12.629224045839079
100,140,11.736064076171363
100,137,11.887779439407513
100,138,11.646669051707446
100,135,11.692429174470119
100,136,11.752531642161193
100,133,11.243153472224774
100,134,11.692493318364566
100,116,3.82545422139646
100,115,1.5200328943809087
100,114,1.54466824917197
100,113,2.995413160150033
100,112,0.7414849964766649
100,111,0.8215229759416358
100,110,1.779241411388573
100,109,4.83944211660807
100,124,10.820004621071103
100,123,10.930823390760645
100,122,13.55579949689431
100,121,13.434433371006016
100,120,6.5396712455596715
100,119,5.709290673980437
100,118,6.311418224139484
100,117,7.50603090854281
100,96,2.3684594148939935
100,97,3.380532502432123
100,98,1.2600396819148194
100,99,1.2799999999999994
100,92,2.3259406699226006
100,93,2.5455844122715705
100,94,1.5414927829866751
100,95,1.3711673858431723
100,105,0.4951767361255977
100,106,1.4767870530310037
100,107,2.228923506987172
100,108,1.8056854654119574
100,101,4.131464631338382
100,102,0.39408120990476087
100,103,1.1884864324004698
100,104,0.5020956084253274
100,81,3.136399209284429
100,80,2.937430850249925
100,83,1.4165097952361636
100,82,1.1603878661895772
100,77,2.2703523955544873
100,76,3.1312138221462917
100,79,1.7996110690924314
100,78,1.2297154142320899
100,89,1.0167103815738292
100,88,3.3909290762267488
100,91,2.1608563117431
100,90,0.6640783086353599
100,85,2.7784887978899597
100,84,1.741407476726801
100,87,1.5641611170208773
100,86,0.9552486587271403
100,9,4.693335700756978
100,8,4.785916840063146
100,11,4.198868895309784
100,10,4.18535542098876
100,5,5.001199856034549
100,4,4.977429055245288
100,7,4.82468651831391
100,6,4.666904755831213
100,1,5.8437060158772525
100,3,6.2800079617783915
100,2,5.904345857078496
101,200,19.879527157354623
101,198,19.50032051018649
101,199,19.65571926946455
101,99,2.852122017025218
101,100,4.131464631338382
101,107,2.0185390756683415
101,106,2.753633962602873
101,109,0.878635305459552
101,108,2.4652180430947683
101,103,2.9860509037858014
101,102,4.451617683494394
101,105,3.7982364328724976
101,104,3.788258174940034
101,115,5.1684136831333465
101,114,3.282468583246456
101,117,5.670670154399742
101,116,4.352849641326932
101,111,4.5980104393095935
101,110,5.799077512846331
101,113,6.976453253623936
101,112,4.047764815302391
101,122,16.823534111476103
101,123,14.51948001823757
101,124,14.288474376223657
101,125,14.97284208158224
101,118,3.1453139747885266
101,119,2.449693858423946
101,120,2.7469437562498435
101,121,17.028828497580214
101,130,14.836444991978368
101,131,15.212323951323151
101,132,14.04285227437788
101,133,14.483511314594953
101,126,14.543538083973926
101,127,14.795979183548482
101,128,14.003388875554375
101,129,14.806322973648793
101,137,15.067332212438936
101,136,14.919684983269589
101,135,14.90153347813573
101,134,14.9414390203889
101,141,17.183858705191916
101,140,14.64344904727025
101,139,15.840129418663219
101,138,14.771678983785156
101,145,17.98261382558164
101,144,17.460220502616796
101,143,17.2293528607432
101,142,17.128899556013515
101,149,18.127686007872047
101,148,18.145952716790596
101,147,18.124483440914943
101,146,17.90824670368375
101,152,18.504348137667535
101,153,18.647348336962015
101,150,18.2273695304616
101,151,18.249517801848903
101,156,18.55131801247556
101,157,18.762433211073663
101,154,18.798343012084867
101,155,18.674753010414893
101,160,19.412846262204827
101,161,17.825321876476732
101,158,18.778439764794093
101,159,19.252703706233056
101,164,18.076650685345445
101,165,17.92655293133624
101,162,17.896709194709512
101,163,17.90260595555854
101,167,18.405004754142283
101,166,18.168359859932323
101,169,18.400679335285425
101,168,18.366472170779012
101,171,18.57530080510138
101,170,18.330968332305854
101,173,18.54725047008316
101,172,18.606891196543284
101,175,18.730800837123862
101,174,18.529182388869724
101,177,18.570958510534666
101,176,18.696537112524343
101,179,18.79719127955025
101,178,18.86270659263935
101,181,18.59637061364394
101,180,18.511739518478535
101,182,18.831370104163955
101,183,18.816793031757566
101,184,18.957323123268225
101,185,18.799234026949076
101,186,19.069058707760068
101,187,19.130394663989556
101,188,19.16196753989527
101,189,19.234606832477755
101,190,19.319430633432237
101,191,19.33907184949681
101,192,19.358682806430814
101,193,19.57521391964849
101,194,19.45187394571536
101,195,19.359938016429698
101,196,19.73045615286175
101,197,19.390752950826844
101,76,1.947434209415045
101,75,2.0445292856792245
101,74,3.20764711276038
101,73,4.5683804570109965
101,72,3.159905061864992
101,71,2.052510657706799
101,70,3.8997435813140333
101,69,5.698455931215052
101,84,5.611996079827569
101,83,3.4714406231419255
101,82,4.349540205584954
101,81,1.7682759965570989
101,80,1.9333132182861623
101,79,5.63208664706075
101,78,4.626402490056393
101,77,2.7051247660690247
101,91,2.1855205329623426
101,92,1.9358202395883763
101,89,4.976836344506418
101,90,4.4026355742895635
101,87,2.9220540720527395
101,88,1.216963434126104
101,85,1.9700253805471646
101,86,4.4263416045307675
101,97,0.7690253571892152
101,98,2.872507615307572
101,95,2.8019457525084235
101,96,1.7969418465826874
101,93,1.6772000476985438
101,94,5.655616677251032
101,4,7.142282548317449
101,3,5.153299913647564
101,2,8.312622931421826
101,1,6.217370826965365
101,68,3.752465855940598
101,67,6.196006778563109
101,66,3.6341161236262116
101,65,4.27299660659823
101,64,3.6304958339047846
101,63,3.2088783086929302
101,62,5.3824251039842625
101,61,5.923926063009227
101,60,3.112844358460602
101,59,4.503887209955418
101,58,5.0224496015390745
101,57,4.713650390090465
101,56,5.854955166352684
101,55,3.1515869018638853
101,54,2.7211762162711914
101,53,3.226701101744628
101,51,3.1342303680489088
101,52,2.75263510113491
101,49,5.485334994328058
101,50,3.0116108646370634
101,47,6.06888787176036
101,48,4.936415703726743
101,45,5.158953382227834
101,46,3.289407241434237
101,43,7.70855369054403
101,44,5.05466121515577
101,41,3.55287207762959
101,42,2.9424139749532183
101,39,3.6758944489742897
101,40,4.343500892137586
101,37,4.462297614458273
101,38,3.2958762112676503
101,34,5.221427008012273
101,33,4.049345626147513
101,36,4.040606390135025
101,35,4.514532090925925
101,30,3.877383138148718
101,29,3.4820683508512578
101,32,4.958275910031631
101,31,5.052623081133204
101,26,6.2959351966169415
101,25,6.010407640085654
101,28,4.210380030353554
101,27,4.412029011690652
101,22,4.475321217521709
101,21,6.330126381044852
101,24,6.60112111690128
101,23,3.9165546083260474
101,17,5.970971445250763
101,18,4.629092783688829
101,19,5.181515222403578
101,20,4.701244516082949
101,13,4.434828068820707
101,14,6.953934138313362
101,15,4.801353975703103
101,16,3.9971614928596515
101,9,5.221877057151001
101,10,5.630435151922096
101,11,6.503575939435166
101,12,4.51624844312179
101,5,5.779567457863953
101,6,5.866327641719307
101,7,5.1927064234366265
101,8,7.421724866902572
102,147,17.066048165876012
102,148,17.101581798184633
102,149,17.18272679175223
102,150,17.22066491166935
102,143,16.471214284320386
102,144,16.610129439591972
102,145,16.85111569006634
102,146,16.937071765804145
102,155,17.557736186650033
102,156,17.590977801134308
102,157,17.70519132909893
102,158,17.79901401763592
102,151,17.249057945290808
102,152,17.428281613515427
102,153,17.493555956408635
102,154,17.58582383626084
102,132,10.451507068361003
102,131,11.456827658649669
102,134,11.30127868871483
102,133,10.852326939417187
102,128,10.33367311269328
102,127,11.004021991980933
102,130,11.088029581490122
102,129,11.044532584043566
102,140,11.355549304194843
102,139,12.238472126862895
102,142,16.34257323679475
102,141,16.202138747708585
102,136,11.363260975617873
102,135,11.302123694244369
102,138,11.258641125819759
102,137,11.498112888643947
102,181,18.034436503534007
102,182,18.065857300443838
102,179,18.008400817396307
102,180,18.023989569459918
102,177,17.900044692681636
102,178,17.95132307101624
102,175,17.87790815503872
102,176,17.899078188554853
102,189,18.389654700401525
102,190,18.429934888653296
102,187,18.34885555014263
102,188,18.37915395223621
102,185,18.2446074224687
102,186,18.297390524334336
102,183,18.092324339343467
102,184,18.232635574705046
102,166,17.500011428567696
102,165,17.35532771226173
102,164,17.267831363549966
102,163,17.200186045505436
102,162,17.0961896339506
102,161,17.03493469315336
102,160,18.299620214638335
102,159,18.179331670883833
102,174,17.79252933115469
102,173,17.793847251227035
102,172,17.791157916223437
102,171,17.76082486823177
102,170,17.680138574117567
102,169,17.634537135972693
102,168,17.604101794752264
102,167,17.598911898182795
102,192,18.54477015225586
102,191,18.507733518721302
102,194,18.627187119906214
102,193,18.651265372622845
102,196,18.728470305927285
102,195,18.624513416462722
102,198,18.8305974413984
102,197,18.701294072871
102,200,19.280313794126897
102,199,18.915839923196643
102,12,5.09878416879946
102,13,5.131003800427359
102,10,4.458755431732044
102,11,4.377510708153665
102,8,4.901234538358678
102,9,5.021205034650547
102,6,4.948019805942574
102,7,5.15911814169825
102,4,5.152446021066111
102,5,5.306420639187964
102,2,6.028946840037654
102,3,6.656876144258656
102,1,6.1602759678442975
102,29,5.817636977330228
102,28,4.15769166725961
102,27,4.056316062636145
102,26,3.7205510344571273
102,25,3.69173400992
102,24,3.8900514135419857
102,23,5.098950872483476
102,22,4.424138334184409
102,21,3.9938202262996265
102,20,4.399568160626676
102,19,4.164540791011658
102,18,4.5347546791419715
102,17,4.0900122249206055
102,16,5.7841507587544765
102,15,4.539614521079956
102,14,4.332401181792841
102,42,5.619688603472616
102,43,4.060160095365698
102,44,3.035868903625451
102,45,2.942872746144488
102,38,4.433565156846123
102,39,3.908004605933826
102,40,3.35769266014625
102,41,3.9402791779263553
102,34,3.4655446902326914
102,35,3.697201644487354
102,36,3.8518826565719775
102,37,3.463437598687177
102,30,4.4840160570631316
102,31,3.626306661053364
102,32,3.642965824709312
102,33,4.11175145163226
102,59,2.4547301277329856
102,58,2.410082986123092
102,61,2.5841439588382076
102,60,3.330840734709482
102,55,3.5786589667080593
102,54,4.224795853056098
102,57,2.432488437793693
102,56,2.6018839328455834
102,51,3.712478956169314
102,50,3.940875537237886
102,53,3.559845502265513
102,52,4.235481082474576
102,47,2.9637982387470307
102,46,4.011545836706842
102,49,2.7464158461529453
102,48,2.742353004264768
102,72,2.538601977467125
102,73,1.7801685313475237
102,70,2.1154904868611433
102,71,3.804536765494585
102,76,3.5195738378388923
102,77,2.664432397340942
102,74,2.298107917396395
102,75,3.448854882421119
102,64,2.709723233099646
102,65,2.3590676124265704
102,62,2.3299785406737117
102,63,3.0438462510448843
102,68,2.3683960817397067
102,69,2.16011573764
102,66,2.6459213896108094
102,67,2.5938774065094137
102,89,0.988837701546619
102,88,3.7582575749940283
102,87,1.9568597292601224
102,86,1.1795761950802497
102,93,2.9006378608850847
102,92,2.6899999999999995
102,91,2.536651335915126
102,90,0.8670063436907481
102,81,3.5203550957254284
102,80,3.3238832711152777
102,79,1.7542234749312877
102,78,1.4200352108310554
102,85,3.1639374203672226
102,84,1.6822009392459638
102,83,1.7987773625437913
102,82,1.4199295757184578
102,103,1.4716657229140035
102,104,0.6824954212300621
102,105,0.6726812023536857
102,106,1.7366634676873918
102,107,2.500559937294044
102,108,2.059951455738702
102,109,5.1306627252237105
102,110,1.3978555004005244
102,94,1.3067899601695765
102,95,1.7348775172904858
102,96,2.7142770676554004
102,97,3.711347464196797
102,98,1.5981239000778382
102,99,1.6164467204334323
102,100,0.39408120990476087
102,101,4.451617683494394
102,120,6.9050850827487995
102,119,6.090820962727438
102,122,13.163624121039009
102,121,13.041154090033597
102,124,10.426015538066306
102,123,10.537143825534509
102,126,10.743193193832084
102,125,11.089242534997599
102,112,0.672681202353685
102,111,0.48270073544588726
102,114,1.6311039206623223
102,113,2.6135416583632267
102,116,3.7535316703073116
102,115,1.1490865937778587
102,118,6.697947446792934
102,117,7.89313625880106
103,84,2.8653097563788807
103,83,1.4356183336806474
103,86,1.8110770276274835
103,85,1.972941965694886
103,80,2.135883891975405
103,79,2.9103436223236594
103,82,1.8772320048411701
103,81,2.2931419493786245
103,76,2.34776489453267
103,75,2.3062523712724934
103,78,2.086072865457963
103,77,1.7700282483621559
103,72,1.9053870997778903
103,71,2.6660270066149
103,74,1.7066048165876009
103,73,2.2414281161795033
103,67,3.645161176134739
103,68,2.11482859825566
103,69,3.145870308833471
103,70,2.013082213919739
103,63,2.391401262858243
103,64,2.320344801963708
103,65,2.4226019070412694
103,66,2.27
103,59,2.6229182221335074
103,60,2.6027101260032786
103,61,3.493365139804312
103,62,3.0536862969204934
103,55,2.8359478133421283
103,56,3.46554469023269
103,57,2.7294688127912354
103,58,2.8931816396486414
103,119,4.789415413179358
103,118,5.435669232026541
103,117,7.01519778766073
103,116,3.2538592471094994
103,115,2.261194374661321
103,114,0.8697700845625815
103,113,4.008989897717379
103,112,1.1069326989478625
103,111,1.629846618550347
103,110,2.8171261952564346
103,109,3.6608332384854685
103,108,0.6260990336999417
103,107,1.040480658157565
103,106,0.30232432915661966
103,105,0.8122191822408518
103,104,0.8022468448052621
103,101,2.9860509037858014
103,102,1.4716657229140035
103,99,0.32695565448543645
103,100,1.1884864324004698
103,97,2.258871399615304
103,98,0.3289376840679708
103,95,0.575847201955519
103,96,1.3092364186807521
103,93,1.5206906325745557
103,94,2.7290474528670257
103,91,1.3010764773832473
103,92,1.3618002790424157
103,89,2.155736533067062
103,90,1.6475739740600415
103,87,1.1081967334368028
103,88,2.4060133000463653
103,145,16.997779266715987
103,144,16.656632312685538
103,147,17.18853687781482
103,146,17.028123795650533
103,149,17.266363253447437
103,148,17.219387329402867
103,151,17.35251566776414
103,150,17.32611035402926
103,137,12.545230169271507
103,136,12.404212993979105
103,139,13.302886904728611
103,138,12.280488589628673
103,141,16.291411847964557
103,140,12.282902751385764
103,143,16.48480815781609
103,142,16.364916742837405
103,128,11.41823979429404
103,129,12.172974164106323
103,130,12.210790310213339
103,131,12.584232197476334
103,132,11.50249538143789
103,133,11.922835233282392
103,134,12.377919857552804
103,135,12.361205442836066
103,120,5.51514279053589
103,121,14.275380905601084
103,122,14.256409085039612
103,123,11.762329701211407
103,124,11.596551211459381
103,125,12.27176026493347
103,126,11.887354625819825
103,127,12.145571209292712
103,179,18.043428166509823
103,178,18.02840536486796
103,177,17.89382575080019
103,176,17.936387596168856
103,183,18.105744944630143
103,182,18.09323077838781
103,181,17.99184537505811
103,180,17.956090888609356
103,171,17.803103662002307
103,170,17.6655625441139
103,169,17.659289340174478
103,168,17.62734807054084
103,175,17.93424099313935
103,174,17.80818070438415
103,173,17.81527434534759
103,172,17.83407132429384
103,162,17.12907761673115
103,163,17.19998255813069
103,160,18.44926285790302
103,161,17.063879980824993
103,166,17.490208689435356
103,167,17.63721349873613
103,164,17.304802801534606
103,165,17.31126800670592
103,154,17.765973094654846
103,155,17.704081450332293
103,152,17.55940773488673
103,153,17.652413432729247
103,158,17.898784874957293
103,159,18.314292233116735
103,156,17.682740172269682
103,157,17.831533865598885
103,7,4.8361244814417255
103,8,5.561699380585038
103,9,4.7468831879455395
103,10,4.513058829663092
103,11,4.8350801441134355
103,12,4.550802127098034
103,13,4.547636748905964
103,14,5.007524338433114
103,15,4.236189325325298
103,16,4.919451188903087
103,17,4.415427499121687
103,18,4.16646132827367
103,19,4.121456053386957
103,20,4.09414215678938
103,21,4.517078701993135
103,22,4.024972049592394
103,2,6.63783097103263
103,1,5.922870925488754
103,4,5.600830295590109
103,3,5.93472830043634
103,6,4.944340198651383
103,5,5.160087208565375
103,41,3.295390720385065
103,42,4.505208097302499
103,39,3.3161574148402546
103,40,3.1751062974332056
103,45,3.2947989316496993
103,46,3.2577446185973513
103,43,5.192003466870952
103,44,3.30056055845064
103,49,3.347626024513491
103,50,3.0993063740133855
103,47,3.7789548819746437
103,48,3.0502622838044595
103,53,2.849508729588313
103,54,3.253997541486472
103,51,2.945386222552146
103,52,3.272995569810629
103,26,4.33378587380595
103,25,4.181447117924606
103,24,4.579050119839265
103,23,4.352711798407976
103,30,3.851674960325702
103,29,4.804050374423649
103,28,3.7203494459526247
103,27,3.7237749663479933
103,34,3.6636866678251834
103,33,3.6222782885913114
103,32,3.661174674882366
103,31,3.6928715114393027
103,38,3.613820692840197
103,37,3.3073252032420397
103,36,3.4167821118707584
103,35,3.5011569516375585
103,200,19.258081420536158
103,194,18.678450149838447
103,195,18.645023464721085
103,192,18.59181809291388
103,193,18.73701416981905
103,198,18.829816780839902
103,199,18.93961984834965
103,196,18.841788662438606
103,197,18.706496197845283
103,186,18.328352353662343
103,187,18.383538832335844
103,184,18.247027155128585
103,185,18.200892835243
103,190,18.50241335610033
103,191,18.560571111902778
103,188,18.41446442338196
103,189,18.446473917797945
104,79,2.300543414065469
104,78,1.6846661390317073
104,77,2.2530423875284726
104,76,3.0067257939492906
104,75,2.9482198018465304
104,74,2.0000249998437516
104,73,1.9596938536414303
104,72,2.2351062614560404
104,71,3.3100604224092343
104,70,2.0322647465327934
104,69,2.6285547359718424
104,68,2.2289235069871727
104,67,3.1025795719046436
104,66,2.4635137507227354
104,65,2.371033529918967
104,64,2.5238858928247923
104,62,2.670318333083155
104,63,2.7511452160872927
104,60,3.012125495393577
104,61,3.0232432915661955
104,58,2.6320524310887126
104,59,2.522399651125888
104,56,3.018873962258113
104,57,2.5626548733686323
104,54,3.811626949217355
104,55,3.2588648330361902
104,52,3.8262383616288207
104,53,3.2542433836454214
104,50,3.582806162772415
104,51,3.3842724476613872
104,48,2.8892386540401955
104,49,3.037268509697488
104,110,2.0171762441591468
104,109,4.452246623896748
104,112,0.4304648650006181
104,111,0.8508818954473071
104,106,1.0557461816175315
104,105,0.009999999999999787
104,108,1.3776792079435614
104,107,1.8199450541156443
104,101,3.788258174940034
104,100,0.5020956084253274
104,103,0.8022468448052621
104,102,0.6824954212300621
104,97,3.05897041502529
104,96,2.0865521800328883
104,99,0.9972462083156793
104,98,0.9823441352194251
104,92,2.096974010330123
104,93,2.2863289352147036
104,94,1.9769926656414294
104,95,1.16619037896906
104,88,3.1626096818924707
104,89,1.5164432069813893
104,90,1.1374093370462546
104,91,1.979595918363138
104,84,2.240892679268689
104,85,2.6377452492611937
104,86,1.4001428498549713
104,87,1.523975065412817
104,80,2.8012854192316783
104,81,2.9823648334836554
104,82,1.5667801377347113
104,83,1.5626259949200891
104,11,4.627742430170461
104,10,4.52133829745132
104,9,4.938025921357643
104,8,5.250952294584288
104,15,4.43703729982068
104,14,4.683855249684815
104,13,4.905935180982317
104,12,4.889764820520512
104,3,6.378103166302658
104,2,6.362546659946786
104,7,5.054868939942953
104,6,4.9896392655181
104,5,5.28557470858184
104,4,5.406153900879996
104,41,3.671511950137163
104,40,3.288966402990459
104,43,4.6189717470450065
104,42,5.149262083056173
104,45,3.117130090323469
104,44,3.1705046916855366
104,47,3.3638222307369334
104,46,3.6943876353192824
104,33,3.9169503443367772
104,32,3.674914965002592
104,35,3.6301101911650004
104,34,3.578742796010912
104,37,3.4096920682079195
104,36,3.677444765050863
104,39,3.66285407844757
104,38,4.092004398824614
104,24,4.2431709840636875
104,25,3.9477715232774044
104,26,4.035653602577902
104,27,3.932848840217482
104,28,3.987605797969503
104,29,5.396563721480549
104,30,4.2290660907581
104,31,3.680665700657966
104,16,5.433323108374836
104,17,4.274435635262273
104,18,4.402113128941599
104,19,4.177319714841085
104,20,4.294088960419892
104,21,4.270128803677941
104,22,4.275698773300102
104,23,4.798176737053357
104,199,18.81456882312215
104,200,19.158186239829696
104,197,18.59131517671625
104,198,18.717969975400642
104,195,18.521514516907086
104,196,18.668524312328493
104,193,18.57844180764361
104,194,18.538373715080837
104,184,18.126510971502487
104,183,17.98563871537511
104,182,17.96557263212058
104,181,17.902036197036356
104,180,17.880044742673324
104,179,17.911596802072115
104,178,17.873919547765677
104,177,17.784178361678673
104,192,18.453945377615053
104,191,18.4195548263252
104,190,18.35078472436533
104,189,18.303223759764286
104,188,18.282781517044935
104,187,18.252169734034364
104,186,18.198947771780652
104,185,18.11186627600811
104,131,11.90205444450663
104,132,10.853248361665736
104,129,11.4900174064272
104,130,11.530351252238589
104,135,11.709184429327262
104,136,11.760412407734691
104,133,11.265274075671663
104,134,11.718041645257966
104,139,12.649268753568327
104,140,11.69128307757536
104,137,11.89877304599092
104,138,11.645239370661303
104,143,16.363144563316673
104,144,16.51736661819916
104,141,16.128784827134375
104,142,16.23840201497672
104,116,3.3648774123287164
104,115,1.528201557386984
104,114,1.0435037134576954
104,113,3.216022387981776
104,120,6.294918585653034
104,119,5.528516980167465
104,118,6.15724776178448
104,117,7.5453959471985295
104,124,10.894934602832642
104,123,11.037862111840319
104,122,13.59073213627581
104,121,13.548479619499748
104,128,10.75391091649917
104,127,11.45688002904805
104,126,11.197321108193693
104,125,11.565539330269038
104,161,16.934473714881133
104,162,16.997602772155844
104,163,17.086468330231384
104,164,17.171284168634564
104,165,17.221672392656874
104,166,17.382157518559083
104,167,17.50327112285015
104,168,17.501525647782824
104,169,17.53268091308343
104,170,17.56025341502793
104,171,17.667158798176917
104,172,17.697810599054336
104,173,17.690596372084237
104,174,17.686619236021336
104,175,17.790834719034404
104,176,17.803235660969047
104,146,16.865260152158935
104,145,16.805156946604217
104,148,17.042373660966362
104,147,17.00899173966523
104,150,17.155806597184522
104,149,17.107697098090085
104,152,17.375580565840092
104,151,17.183300032298803
104,154,17.556223967584828
104,153,17.453884954359015
104,156,17.5200827623616
104,155,17.51226141878884
104,158,17.732019061573332
104,157,17.650495743746124
104,160,18.256300282368276
104,159,18.129051271371043
104,1,6.104424624811089
105,7,5.057627902485511
105,8,5.247037259254026
105,5,5.287154244014449
105,6,4.990270533748647
105,3,6.383455177253146
105,4,5.403702434442518
105,1,6.106594795792496
105,2,6.358970042388941
105,29,5.403794962801604
105,30,4.233875293392567
105,31,3.6808694625047487
105,32,3.6754455512223276
105,25,3.9450728763864427
105,26,4.032096229010414
105,27,3.935708322525946
105,28,3.991152715695053
105,37,3.411407334224396
105,38,4.098023914034665
105,39,3.6674241641784495
105,40,3.290866147384302
105,33,3.9208417463600846
105,34,3.5780581325629686
105,35,3.632079294288603
105,36,3.6809917141987696
105,14,4.679850424960183
105,13,4.9104073150808984
105,16,5.439604765054166
105,15,4.439684673487521
105,10,4.52159263976754
105,9,4.940465565106187
105,12,4.894006538614349
105,11,4.6252459394068985
105,22,4.2789835241561756
105,21,4.267188770138954
105,24,4.239080088887211
105,23,4.8037069019664385
105,18,4.405190120755289
105,17,4.272856187610343
105,20,4.296754589221963
105,19,4.178241256796931
105,118,6.166036003787197
105,119,5.537544582213311
105,120,6.304482532293986
105,121,13.539822746254844
105,114,1.049952379872535
105,115,1.519901312585789
105,116,3.368159734929446
105,117,7.551748141986727
105,110,2.007311634998413
105,111,0.84172442046076
105,112,0.4254409477236535
105,113,3.206321880285884
105,106,1.065692263273032
105,107,1.829890707118869
105,108,1.3875518008348366
105,109,4.462219178839156
105,135,11.701645183477407
105,134,11.710388550342811
105,137,11.891311954532183
105,136,11.752991108649748
105,131,11.89407415480499
105,130,11.522399923627022
105,133,11.257659614680131
105,132,10.845759540023005
105,127,11.448807798194537
105,126,11.189231430263654
105,129,11.482029437342513
105,128,10.746203980941363
105,123,11.029256547927428
105,122,13.58297831846904
105,125,11.557205544594247
105,124,10.886675341903057
105,152,17.374248185173364
105,153,17.45236373675497
105,150,17.154649515510364
105,151,17.182156442076764
105,148,17.04113259146821
105,149,17.106688750310504
105,146,16.864201730292482
105,147,17.007718835869788
105,144,16.51661284888642
105,145,16.80371982627656
105,142,16.237813892270104
105,143,16.362615927778783
105,140,11.684605256490268
105,141,16.12774007727059
105,138,11.637942257976711
105,139,12.641696879770532
105,169,17.532073465508866
105,168,17.50092854679431
105,167,17.502571239677902
105,166,17.381786444436603
105,165,17.221535936146925
105,164,17.17059404912946
105,163,17.08603230712151
105,162,16.996940901232787
105,161,16.933838903213882
105,160,18.254840453972747
105,159,18.12769152429509
105,158,17.730899582367503
105,157,17.649195449084925
105,156,17.519018237332823
105,155,17.510825223272604
105,154,17.55455781271633
105,49,3.03382596732245
105,50,3.5889831428971624
105,51,3.3899852507053767
105,52,3.83317101105599
105,53,3.2596012026013246
105,54,3.81861231339344
105,55,3.2644295060546176
105,56,3.013585903869342
105,41,3.676424893833681
105,42,5.157130985344467
105,43,4.611724189497893
105,44,3.169384798348096
105,45,3.1154132952146174
105,46,3.6999999999999997
105,47,3.3588688572196443
105,48,2.8878365604722163
105,66,2.4667792767088015
105,65,2.371349826575573
105,68,2.231412108957016
105,67,3.0959489659876507
105,70,2.033764981505975
105,69,2.622403477728018
105,72,2.2400892839349056
105,71,3.318101867031812
105,58,2.6294486114012576
105,57,2.561347301714471
105,60,3.0176149522429134
105,59,2.521983346495373
105,62,2.666027006614899
105,61,3.0176315215744953
105,64,2.5272316870441456
105,63,2.756174885597791
105,83,1.566045976336582
105,84,2.2333159203301274
105,81,2.990953025375021
105,82,1.5643848631331105
105,87,1.5305554547287725
105,88,3.17193946978816
105,85,2.6461292485439927
105,86,1.3964598096615604
105,75,2.9562983611266294
105,76,3.014979270243826
105,73,1.957268504830137
105,74,2.0047942537826664
105,79,2.2931637534201528
105,80,2.8096441055763623
105,77,2.259668117224297
105,78,1.680773631397161
105,100,0.4951767361255977
105,99,1.006578362572929
105,98,0.9916148445843274
105,97,3.0688760157425707
105,104,0.009999999999999787
105,103,0.8122191822408518
105,102,0.6726812023536857
105,101,3.7982364328724976
105,92,2.1061813787041226
105,91,1.9882907232092581
105,90,1.1325193155085702
105,89,1.5089400253157847
105,96,2.0961870145576222
105,95,1.174776574502573
105,94,1.9675873551128562
105,93,2.295822292774421
105,171,17.66643144497496
105,170,17.55991457837993
105,173,17.690011305818885
105,172,17.69707885499751
105,175,17.790011242267386
105,174,17.68607361739739
105,177,17.783781937484502
105,176,17.802541953327903
105,179,17.910918457745264
105,178,17.87295442840942
105,181,17.901888168570373
105,180,17.880069910377866
105,183,17.985107728340136
105,182,17.964946423521557
105,185,18.11172548378536
105,184,18.125973077327465
105,186,18.198296623585406
105,187,18.251493089607767
105,188,18.282100535769953
105,189,18.30239601800813
105,190,18.34985013562781
105,191,18.418754029521107
105,192,18.453184007102948
105,193,18.57741639733577
105,194,18.537583445530327
105,195,18.52093410171312
105,196,18.667311000784235
105,197,18.59083914189997
105,198,18.717534559871925
105,199,18.81396555753199
105,200,19.15789654424514
106,195,18.503007863588017
106,196,18.716805282953608
106,197,18.561659408576595
106,198,18.68381652660933
106,199,18.798005213319843
106,200,19.107948607843802
106,190,18.370043549213484
106,189,18.311247909413492
106,188,18.27530847892861
106,187,18.244289517544935
106,194,18.54204141943384
106,193,18.606947627163354
106,192,18.4546931700313
106,191,18.42453255852099
106,182,17.952849356021456
106,181,17.838904114322716
106,180,17.79867972631678
106,179,17.904482678927085
106,186,18.188460627551745
106,185,18.047606489504364
106,184,18.104170790179815
106,183,17.96281158393641
106,173,17.674009166004186
106,174,17.665868220950816
106,171,17.66566443698057
106,172,17.696725685843695
106,177,17.747484328771783
106,178,17.897228835772314
106,175,17.799292120755815
106,176,17.797938082822967
106,165,17.158560545686807
106,166,17.343517520964426
106,163,17.055251390700754
106,164,17.16677022622485
106,169,17.518747101319775
106,170,17.517879437877177
106,167,17.499168551676963
106,168,17.486554835072575
106,160,18.331418384838635
106,159,18.193759919269024
106,162,16.990435544741047
106,161,16.924567941309462
106,156,17.554557812716332
106,155,17.586167859997246
106,158,17.771935741499856
106,157,17.70973178791819
106,152,17.438721283396898
106,151,17.22678147536562
106,154,17.654472521148854
106,153,17.53692390358127
106,148,17.096458697636773
106,147,17.066516926426438
106,150,17.200770331586895
106,149,17.136992151483295
106,143,16.343172886560307
106,144,16.520883753601076
106,145,16.88050058499451
106,146,16.900331357698285
106,139,13.3947527039509
106,140,12.34049026578766
106,141,16.163925884512093
106,142,16.224983821255417
106,135,12.452742669789654
106,136,12.49084865011181
